geneID	patricID	transcriptID	function	ri_t04_A	ri_t04_B	ri_t04_C	ri_t12_A	ri_t12_B	ri_t12_C	ri_t48_A	ri_t48_B	ri_t48_C	btri_t12_riA	btri_t12_riB	btri_t12_riC	btri_t24_riA	btri_t24_riB	btri_t24_riC	btri_t36_riA	btri_t36_riB	btri_t36_riC
RIL182_02111	fig|536231.75.peg.2229	fig|536231.75.peg.2229|RIL182_02111	Segregation and condensation protein A	28.794622	13.820327	16.288749	17.464074	13.596347	23.005243	54.447908	69.306534	52.019017	53.415997	73.359225	50.041822	87.079313	70.133596	65.980175	18.797234	50.670467	91.996135
	fig|536231.75.peg.2230	fig|536231.75.peg.2230	hypothetical protein	3.782188	2.129098	2.844154	2.446954	3.151509	4.285019	13.202819	39.19667	6.385472	10.361058	38.50377	8.183921	0	0	0	0	0	0
RIL182_02112	fig|536231.75.peg.2231	fig|536231.75.peg.2231|RIL182_02112	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	0.073	0.085769	0.25001	0.036597	0.042351	0	0.579288	0.806354	0.104222	0.18027	0.496045	0	0.833209	0	0	0.276032	0	0
RIL182_02113	fig|536231.75.peg.2232	fig|536231.75.peg.2232|RIL182_02113	"Cardiolipin synthase, bacterial type ClsA"	50.41952	33.14037	53.31709	55.632785	41.053312	100.325714	112.766256	118.681172	114.408229	90.337885	93.917707	60.800122	111.49726	111.151846	140.76764	60.393647	92.116735	83.456178
RIL182_02114	fig|536231.75.peg.2233	fig|536231.75.peg.2233|RIL182_02114	hypothetical protein	1.30256	0.93454	1.337959	1.040776	1.45357	0.687991	5.732464	5.955421	3.522089	2.714181	4.231974	5.623217	11.207223	3.426744	0	16.070255	26.336228	19.626933
RIL182_02115	fig|536231.75.peg.2234	fig|536231.75.peg.2234|RIL182_02115	protein of unknown function DUF1538	30.408896	15.594765	25.963226	25.639914	16.982731	24.714634	57.751831	76.735004	68.94859	19.571814	21.116659	18.288488	6.252673	30.624034	17.070314	2.453681	8.630236	10.427655
RIL182_02116	fig|536231.75.peg.2235	fig|536231.75.peg.2235|RIL182_02116	"Putative regulatory protein, P-II family / Putative regulatory protein, P-II family"	24.946981	11.410346	17.84159	11.238725	9.730961	10.789906	36.81247	36.36107	32.975142	15.012923	14.372344	10.268775	6.244224	10.291007	22.41094	8.26181	8.377587	0
RIL182_02117	fig|536231.75.peg.2236	fig|536231.75.peg.2236|RIL182_02117	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	118.962514	58.221169	84.75449	158.305826	131.386717	158.950314	288.56227	305.373049	312.63121	436.542793	427.257713	400.213054	126.117502	195.618955	208.961848	91.787598	169.717896	138.089611
RIL182_02118	fig|536231.75.peg.2237	fig|536231.75.peg.2237|RIL182_02118	SSU ribosomal protein S15p (S13e)	18351.80618	22879.10919	25618.97612	7674.495142	13769.87735	11690.64906	3945.395773	5707.961651	8147.92636	12108.88663	8994.442296	6589.592129	1899.924714	2131.93527	2491.657837	6880.174996	5429.824601	2918.35106
RIL182_02119	fig|536231.75.peg.2238	fig|536231.75.peg.2238|RIL182_02119	putative lipoprotein	129.57627	85.386996	115.09445	298.035376	364.826251	595.222847	263.683666	242.185661	285.519244	1472.783776	1667.682506	1154.591552	937.545196	813.745763	764.140568	553.039631	494.252957	793.868836
RIL182_02120	fig|536231.75.peg.2239	fig|536231.75.peg.2239|RIL182_02120	FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)	44.635485	25.892906	39.22973	35.924081	32.511946	70.855953	100.578869	98.08895	96.615542	62.869348	81.673643	77.349332	120.714537	67.815329	174.996201	86.029001	117.005125	94.573607
RIL182_02121	fig|536231.75.peg.2240	fig|536231.75.peg.2240|RIL182_02121	tRNA pseudouridine(55) synthase (EC 5.4.99.25)	26.93417	14.974095	23.548726	20.851716	17.169106	36.350803	83.484977	81.196311	80.480994	48.91424	44.065583	52.926018	57.507789	51.982317	80.004948	34.897112	67.206522	53.093819
RIL182_02122	fig|536231.75.peg.2241	fig|536231.75.peg.2241|RIL182_02122	"3'-to-5' oligoribonuclease A, Bacillus type"	130.998844	83.578285	135.15635	83.167187	69.824459	123.990522	206.493041	195.391753	205.464664	122.922669	98.836591	118.098438	153.767851	208.403418	204.116063	162.206007	228.601183	187.145606
RIL182_02123	fig|536231.75.peg.2242	fig|536231.75.peg.2242|RIL182_02123	Ribosome-binding factor A	129.971431	77.301289	89.772159	107.337434	74.370481	108.348275	501.346443	406.838047	371.631356	306.567585	232.092344	442.449711	616.669792	445.799934	417.327382	232.475103	577.449716	429.096404
RIL182_02124	fig|536231.75.peg.2243	fig|536231.75.peg.2243|RIL182_02124	Translation initiation factor 2	81.937154	41.962208	63.792853	59.517538	41.765686	66.707847	242.5485	254.971532	227.878053	133.765692	143.340909	163.38891	182.609388	360.593036	357.656512	75.83797	267.951241	205.056834
RIL182_02125	fig|536231.75.peg.2244	fig|536231.75.peg.2244|RIL182_02125	Ribosomal protein L7Ae family protein YlxQ	53.014939	28.307766	19.763596	52.256633	31.457569	54.512032	126.78343	135.109994	158.448943	126.402201	116.8107	183.343986	295.274731	487.820398	565.873793	54.014018	273.708144	254.755737
RIL182_02126	fig|536231.75.peg.2245	fig|536231.75.peg.2245|RIL182_02126	COG2740: Predicted nucleic-acid-binding protein implicated in transcription termination	40.876614	24.749233	15.308852	32.509954	28.094023	56.079144	55.425186	75.528216	80.138618	49.067761	87.439969	97.2406	107.245813	246.414202	219.533417	40.146704	112.440739	116.53099
RIL182_02127	fig|536231.75.peg.2246	fig|536231.75.peg.2246|RIL182_02127	Transcription termination protein NusA	87.006534	44.013747	58.036887	86.222557	62.008705	108.630044	139.616459	171.987516	138.265619	141.581275	153.014318	162.956848	199.548162	333.010868	397.299416	85.360616	256.885857	251.471442
RIL182_02128	fig|536231.75.peg.2247	fig|536231.75.peg.2247|RIL182_02128	Bacterial ribosome SSU maturation protein RimP	44.578013	29.692133	35.003227	52.235233	37.359784	81.754496	48.503396	62.100098	85.355559	136.374622	136.005256	93.484834	148.450939	160.417003	90.506576	71.614579	146.752866	158.781571
RIL182_02132	fig|536231.75.peg.2248	fig|536231.75.peg.2248|RIL182_02132	Putative FabK-like enoyl-[acyl-carrier-protein] reductase	105.223013	63.183032	45.694068	432.411718	303.631247	289.183211	491.884537	410.150826	353.664049	528.334517	638.115598	496.19599	257.830697	288.718363	317.466611	49.424517	243.411386	274.105341
RIL182_02133	fig|536231.75.peg.2249	fig|536231.75.peg.2249|RIL182_02133	UDP-glucose 4-epimerase (EC 5.1.3.2)	64.462168	40.875801	56.645482	141.39765	56.846584	174.938702	296.066801	285.701337	245.082832	244.038183	231.847978	217.680439	175.500348	191.474958	252.52116	126.854931	151.143755	204.836294
RIL182_02134	fig|536231.75.peg.2250	fig|536231.75.peg.2250|RIL182_02134	MSM (multiple sugar metabolism) operon regulatory protein	21.972743	9.768239	21.915109	22.687428	9.422458	21.65486	170.37749	133.887492	139.620131	54.432615	60.781961	41.542021	54.809696	74.817693	92.130088	24.464657	71.530013	49.552079
RIL182_02135	fig|536231.75.peg.2251	fig|536231.75.peg.2251|RIL182_02135	hypothetical protein	48.758606	32.547188	45.435895	37.918915	26.020563	32.057018	205.779851	179.791684	163.782465	129.149629	98.787643	172.095884	138.589074	61.747999	113.46104	398.055501	103.824532	355.344717
RIL182_02136	fig|536231.75.peg.2252	fig|536231.75.peg.2252|RIL182_02136	LSU ribosomal protein L20p	3624.084966	3586.589937	2154.952087	820.216312	1322.001637	1693.965338	457.581004	445.176294	460.709212	1205.450932	903.595462	1013.396792	680.202463	835.817937	806.893624	6896.400813	930.665099	1246.374809
RIL182_02137	fig|536231.75.peg.2253	fig|536231.75.peg.2253|RIL182_02137	LSU ribosomal protein L35p	2662.730716	3043.845912	1299.663982	760.321577	961.559761	1671.910022	980.992487	857.768051	871.282389	1085.917452	1029.198624	1303.821433	2682.472822	1769.739089	1523.012408	8828.77714	2348.973978	2277.177877
RIL182_02138	fig|536231.75.peg.2254	fig|536231.75.peg.2254|RIL182_02138	Translation initiation factor 3	1101.552055	621.308183	590.661218	711.426696	515.352625	803.687705	1483.132085	1600.787384	1293.283204	1658.41443	1765.287013	1786.874458	1993.608462	1924.810594	2130.151146	2975.331191	2643.109721	3261.099868
RIL182_02139	fig|536231.75.peg.2255	fig|536231.75.peg.2255|RIL182_02139	hypothetical protein	358.271095	225.542768	360.035213	772.759859	429.331009	1222.919216	1252.083732	1302.682773	1197.726698	866.306995	876.230432	854.455187	708.959151	1032.936522	998.284565	708.658719	829.661848	864.932143
RIL182_02140	fig|536231.75.peg.2256	fig|536231.75.peg.2256|RIL182_02140	Positive regulator of CheA protein activity (CheW)	1303.382281	1118.300068	1302.020912	1373.236563	1175.180079	2811.337617	1213.07954	1262.232788	1007.704873	1709.704469	1699.730053	1596.128072	1224.803284	1244.830098	1304.316855	1226.753435	1238.361602	1361.682183
RIL182_02141	fig|536231.75.peg.2257	fig|536231.75.peg.2257|RIL182_02141	FIG00031715: Predicted metal-dependent phosphoesterases (PHP family)	12.232832	5.026922	9.811972	16.902391	9.558285	19.327328	62.791312	66.796631	83.14395	29.586179	22.81403	30.624668	2.570716	11.909555	29.045106	0.709219	11.607792	9.614407
RIL182_02142	fig|536231.75.peg.2258	fig|536231.75.peg.2258|RIL182_02142	Putative uncharacterized protein BCG_3875c	25.27205	15.154345	18.937144	56.875573	27.390238	47.903685	62.686029	54.472614	56.21756	69.396271	72.024461	71.862477	33.96637	112.581271	51.630498	17.955853	51.330735	24.927131
RIL182_02143	fig|536231.75.peg.2259	fig|536231.75.peg.2259|RIL182_02143	Polyphosphate kinase (EC 2.7.4.1)	27.865018	15.176587	22.097265	58.561575	29.790361	56.803427	130.221323	129.061861	125.648517	80.40566	95.365948	99.859036	87.13398	120.458034	106.828752	16.927271	64.246492	77.936319
RIL182_02144	fig|536231.75.peg.2260	fig|536231.75.peg.2260|RIL182_02144	Exopolyphosphatase (EC 3.6.1.11)	27.466364	14.067544	22.090736	51.1917	27.350154	44.957865	79.048874	75.231446	61.94936	66.282042	84.348109	79.505956	42.633656	35.634878	79.928496	10.363652	30.437657	28.06561
RIL182_02145	fig|536231.75.peg.2261	fig|536231.75.peg.2261|RIL182_02145	protein of unknown function DUF815	31.89447	20.618032	34.408477	50.531464	31.448606	50.564532	37.850204	39.161227	39.816991	67.440137	67.243517	69.338758	27.673641	43.415144	49.146096	19.694321	47.414108	55.181257
RIL182_02146	fig|536231.75.peg.2262	fig|536231.75.peg.2262|RIL182_02146	Chorismate mutase I (EC 5.4.99.5) / Prephenate dehydratase (EC 4.2.1.51)	25.48177	18.098505	22.564072	32.290029	20.15534	29.527336	44.643326	40.158224	34.678347	59.899223	41.369775	66.164724	22.610864	26.115815	17.663704	6.693428	25.543506	16.091549
RIL182_02147	fig|536231.75.peg.2263	fig|536231.75.peg.2263|RIL182_02147	hypothetical protein	29.845822	18.282195	21.521361	143.913031	56.209726	106.831871	153.917736	180.473741	187.041541	94.420892	60.642236	78.161468	53.500028	127.192952	82.042822	73.817747	124.633577	102.558543
RIL182_02148	fig|536231.75.peg.2264	fig|536231.75.peg.2264|RIL182_02148	DNA polymerase III polC-type (EC 2.7.7.7)	34.792225	20.192942	30.350595	57.925414	29.677587	62.705748	103.991947	103.246226	93.980815	75.279246	84.037902	91.971551	76.900335	111.7199	117.840606	32.503975	69.38691	58.781961
RIL182_02149	fig|536231.75.peg.2265	fig|536231.75.peg.2265|RIL182_02149	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin) (EC 1.17.7.3)	35.543676	20.298105	28.542485	66.902261	29.810248	82.108364	99.470471	97.222772	93.29234	100.575846	113.918903	139.969348	95.625344	119.36238	173.914961	55.054777	100.798022	114.46689
RIL182_02150	fig|536231.75.peg.2266	fig|536231.75.peg.2266|RIL182_02150	Membrane-associated zinc metalloprotease	19.625112	12.730795	14.526565	45.666311	20.076134	70.843554	78.773471	77.55144	74.462539	90.930626	88.183918	89.796612	107.000055	134.146553	130.036251	28.525608	32.485413	68.521646
RIL182_02151	fig|536231.75.peg.2267	fig|536231.75.peg.2267|RIL182_02151	1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)	27.404222	15.43088	15.926765	56.366292	23.449165	65.789352	116.292612	122.553117	110.155896	72.225576	76.515795	91.558854	51.578254	134.845999	103.151021	27.996123	53.347146	72.269125
RIL182_02152	fig|536231.75.peg.2268	fig|536231.75.peg.2268|RIL182_02152	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	30.939338	18.236231	19.076981	68.112087	27.888237	101.782639	224.206177	206.743514	157.069241	112.265046	144.847433	146.463629	261.775827	322.384895	189.864559	77.879635	108.341506	217.012458
RIL182_02153	fig|536231.75.peg.2269	fig|536231.75.peg.2269|RIL182_02153	Undecaprenyl diphosphate synthase (EC 2.5.1.31)	15.798785	10.326738	14.622892	26.183093	12.878866	34.323525	44.248655	55.927115	66.336419	32.459251	49.454356	44.371026	64.923845	67.938966	150.386466	39.321562	67.379293	42.733936
RIL182_02154	fig|536231.75.peg.2270	fig|536231.75.peg.2270|RIL182_02154	Ribosome recycling factor	566.3298	371.375627	426.505086	406.084942	242.275	868.854319	579.204758	634.370804	567.460068	505.134009	480.545876	479.958254	517.852739	598.125416	767.14923	748.438924	1074.015447	729.255341
RIL182_02155	fig|536231.75.peg.2271	fig|536231.75.peg.2271|RIL182_02155	Uridylate kinase (EC 2.7.4.22)	338.81728	188.296878	278.129799	412.838648	230.144479	432.416537	1167.314819	1192.423045	1031.132372	657.693781	663.305466	654.539329	603.608328	1054.583227	940.712855	543.312333	1292.814018	858.758558
RIL182_02156	fig|536231.75.peg.2272	fig|536231.75.peg.2272|RIL182_02156	Polymer-forming bactofilin	171.666699	110.406127	172.875108	215.331199	115.89286	220.743358	335.770543	367.940595	383.583262	422.06533	406.533342	421.296109	348.546232	648.529402	603.896164	248.013807	505.61381	355.733064
RIL182_02157	fig|536231.75.peg.2273	fig|536231.75.peg.2273|RIL182_02157	Peptidoglycan N-acetylglucosamine deacetylase (EC 3.5.1.-)	56.762443	39.34079	47.196702	97.590544	63.634981	101.279678	68.5887	95.220658	68.871188	163.685052	169.739412	172.027611	81.159486	109.806739	56.49844	26.704213	65.581067	67.656736
RIL182_02158	fig|536231.75.peg.2274	fig|536231.75.peg.2274|RIL182_02158	Protein of unknown function DUF368	2.171782	1.488902	3.080374	1.752856	0.968001	3.833615	19.560571	15.995333	12.243007	6.728999	8.889647	9.463843	19.165234	0	6.277943	2.360532	5.625127	9.709671
RIL182_02159	fig|536231.75.peg.2275	fig|536231.75.peg.2275|RIL182_02159	Sodium-dependent phosphate transporter	2.171325	1.306539	1.510768	1.719413	0.875888	3.782402	2.995982	1.489402	3.001124	6.856422	3.162118	8.212307	3.347655	0	2.244465	1.046869	13.221668	3.525418
RIL182_02160	fig|536231.75.peg.2276	fig|536231.75.peg.2276|RIL182_02160	"Family 13 glycosyl hydrolase, row 724"	2.245648	1.005027	1.135639	1.272521	0.834743	1.908153	3.005806	3.502015	3.331754	2.214042	1.810556	2.77266	6.577589	4.041015	6.890912	1.413491	6.056979	6.463034
	fig|536231.75.peg.2277	fig|536231.75.peg.2277	hypothetical protein	3.373408	3.826179	25.812328	11.470607	6.957375	26.584566	7.6266	0	2.148484	0	0	0	0	0	0	0	0	0
RIL182_02161	fig|536231.75.peg.2278	fig|536231.75.peg.2278|RIL182_02161	"Transcriptional regulator, AraC family"	5.926054	3.466993	5.825146	12.132019	4.457508	8.812218	83.706324	84.73769	86.304701	14.447658	10.835484	17.517297	12.340744	37.051422	33.531868	4.224443	39.236659	14.631129
	fig|536231.75.peg.2279	fig|536231.75.peg.2279	hypothetical protein	228.668868	223.10934	76.981062	162.383888	140.06637	332.075442	81.550872	30.20215	135.059272	177.410512	122.971338	84.424615	36.323554	362.403585	166.765183	158.459466	425.312627	110.682587
RIL182_02162	fig|536231.75.peg.2280	fig|536231.75.peg.2280|RIL182_02162	Integrase	269.565145	235.859681	231.126434	192.994888	200.736436	459.693926	112.752069	114.200038	90.720889	143.474149	180.438906	166.430854	592.51273	563.740072	597.147564	153.137742	316.45405	474.237419
RIL182_02163	fig|536231.75.peg.2281	fig|536231.75.peg.2281|RIL182_02163	hypothetical protein	17.066188	10.733367	9.589947	40.305339	18.526909	31.603493	93.033314	80.731078	80.110028	84.085219	86.641875	107.937108	287.762859	311.444965	353.481698	16.425163	135.954988	176.058911
RIL182_02164	fig|536231.75.peg.2282	fig|536231.75.peg.2282|RIL182_02164	hypothetical protein	8.268163	6.714681	4.826088	32.47707	15.821379	28.536869	105.132866	130.556433	89.414429	95.532	128.242058	84.291747	261.292558	213.79636	349.902053	28.817039	127.524901	122.164225
RIL182_02165	fig|536231.75.peg.2283	fig|536231.75.peg.2283|RIL182_02165	"Transcriptional regulator, Xre family"	15.242592	10.920626	13.213324	60.654544	19.10016	37.95064	63.842985	70.926381	87.457274	33.787969	18.328951	44.122864	19.243252	30.648782	57.713889	22.127513	40.754045	32.795266
RIL182_02166	fig|536231.75.peg.2284	fig|536231.75.peg.2284|RIL182_02166	"Transcriptional regulator, Xre family"	1417.236089	1276.679501	839.345552	395.139291	713.746128	504.618421	33.045962	11.571152	35.046045	95.034125	39.607389	101.453295	165.15576	74.746287	26.294712	519.931532	110.952291	197.979423
RIL182_02167	fig|536231.75.peg.2285	fig|536231.75.peg.2285|RIL182_02167	hypothetical protein	1.283616	1.112716	0.661543	0	0.495112	0	0	0	0	0	0	0	0	0	0	5.736002	0	0
RIL182_02168	fig|536231.75.peg.2286	fig|536231.75.peg.2286|RIL182_02168	fragment of DAK2 domain	395.501026	367.927926	62.67809	278.91314	353.660399	392.990812	34.347598	83.053903	47.455527	77.478692	47.501134	43.620999	116.395673	76.684858	85.449883	168.303722	262.433482	183.555348
RIL182_02169	fig|536231.75.peg.2287	fig|536231.75.peg.2287|RIL182_02169	hypothetical protein	158.228119	172.461305	150.760989	144.234871	113.910498	176.384895	189.011922	148.840455	119.922259	190.20717	151.098164	176.713617	476.50072	145.034454	171.969426	128.093594	261.920688	326.864625
RIL182_02170	fig|536231.75.peg.2288	fig|536231.75.peg.2288|RIL182_02170	Translation elongation factor Ts	386.870263	227.703335	293.399593	310.034483	233.413226	436.717513	610.58191	825.419211	769.308183	604.009745	694.049971	774.090151	755.711822	1424.482814	1560.918143	404.718832	674.28564	670.498624
RIL182_02171	fig|536231.75.peg.2289	fig|536231.75.peg.2289|RIL182_02171	SSU ribosomal protein S2p (SAe)	564.783781	392.657257	378.211119	440.176194	361.235639	673.887691	636.362774	743.303569	728.149034	992.890047	1115.239916	1202.800498	1205.634956	1979.101861	1679.353021	908.256131	1075.22139	1165.421744
RIL182_02172	fig|536231.75.peg.2290	fig|536231.75.peg.2290|RIL182_02172	hypothetical protein	33.316279	24.494794	29.309932	36.755662	23.925403	41.689665	66.857702	91.053635	80.749556	47.967728	31.683	56.985722	94.822969	98.492197	87.542638	114.354974	35.835241	103.777054
RIL182_02173	fig|536231.75.peg.2291	fig|536231.75.peg.2291|RIL182_02173	hypothetical protein	35.099099	23.305132	19.368886	44.736645	28.945984	57.892517	117.423577	110.393474	98.893555	66.120744	64.893312	69.599475	168.891394	190.138612	147.584236	153.630316	99.007848	140.237636
RIL182_02174	fig|536231.75.peg.2292	fig|536231.75.peg.2292|RIL182_02174	FIG01019966: hypothetical protein	105.82843	58.622417	34.868935	154.719106	81.922316	129.795267	516.840839	561.452753	374.105352	410.668414	443.665829	504.456279	597.620063	852.675276	707.113566	140.962237	164.991764	394.265885
RIL182_02175	fig|536231.75.peg.2293	fig|536231.75.peg.2293|RIL182_02175	RNA polymerase sigma factor for flagellar operon	118.975133	69.745833	68.201014	161.749603	92.068888	185.373252	411.691283	501.206321	341.262192	228.119485	267.49746	332.007118	434.844202	608.127262	611.909223	208.773942	269.69281	377.254948
RIL182_02176	fig|536231.75.peg.2294	fig|536231.75.peg.2294|RIL182_02176	hypothetical protein	70.939052	46.561181	33.157448	114.666824	55.149207	97.669334	136.45364	124.182825	139.97506	135.942273	81.544504	131.642578	110.796038	337.45406	132.916809	62.526217	27.032327	59.467396
RIL182_02177	fig|536231.75.peg.2295	fig|536231.75.peg.2295|RIL182_02177	Chemotaxis protein CheD	43.59369	29.70343	17.578572	57.81118	36.10229	43.275839	81.563123	96.849594	91.158493	91.978837	107.313355	131.815925	92.570314	117.585584	121.94655	45.716292	24.425831	26.54891
RIL182_02178	fig|536231.75.peg.2296	fig|536231.75.peg.2296|RIL182_02178	Chemotaxis protein CheC -- inhibitor of MCP methylation	214.135178	110.864581	175.937155	364.945805	191.424196	470.153983	1721.580065	1561.007206	1312.303101	491.812138	630.108733	578.520595	985.757354	1506.049371	1453.448993	423.292012	914.06063	878.710531
RIL182_02179	fig|536231.75.peg.2297	fig|536231.75.peg.2297|RIL182_02179	Positive regulator of CheA protein activity (CheW)	277.638324	181.338214	237.724786	493.742695	244.169038	440.929572	1172.022151	1020.879296	828.017126	704.634006	617.189616	880.898498	1791.352733	1130.23085	1273.254137	690.247083	981.956065	1329.736085
RIL182_02180	fig|536231.75.peg.2298	fig|536231.75.peg.2298|RIL182_02180	Signal transduction histidine kinase CheA	203.276722	119.658104	177.18085	350.223923	180.880721	338.159206	591.848783	646.940571	601.257856	415.492495	386.066395	429.455809	456.608883	611.62973	560.501538	266.885699	418.501904	488.817284
RIL182_02181	fig|536231.75.peg.2299	fig|536231.75.peg.2299|RIL182_02181	Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)	267.440074	128.092554	205.598152	547.629861	252.469023	585.513707	1041.478909	1068.60934	974.01883	938.382785	1132.009815	912.032132	1034.782032	1648.145552	1616.165557	315.081101	1142.305864	1043.5954
RIL182_02182	fig|536231.75.peg.2300	fig|536231.75.peg.2300|RIL182_02182	hypothetical protein	80.075172	58.591954	56.042056	86.180452	67.530085	85.052104	95.223367	97.375914	77.545299	71.16319	80.471545	142.708759	155.318939	103.132125	126.703667	102.955919	118.630922	113.1385
RIL182_02183	fig|536231.75.peg.2301	fig|536231.75.peg.2301|RIL182_02183	Flagellar synthesis regulator FleN	82.905434	44.706834	60.272532	99.720079	72.85455	108.477378	174.514775	176.025424	164.592025	103.909767	94.04807	102.008508	109.170278	103.250786	99.900547	52.433566	119.673485	40.412578
RIL182_02184	fig|536231.75.peg.2302	fig|536231.75.peg.2302|RIL182_02184	Flagellar biosynthesis protein FlhF	100.832839	59.366908	74.593789	112.232137	82.356882	137.016505	180.206959	168.900164	157.258989	132.424852	149.183605	180.039961	193.345717	234.284498	195.120407	85.250661	153.169839	159.731366
RIL182_02185	fig|536231.75.peg.2303	fig|536231.75.peg.2303|RIL182_02185	Flagellar biosynthesis protein FlhA	71.105068	41.355848	58.201409	94.706538	67.018253	150.866321	168.328385	159.647724	145.74828	141.217307	149.604924	162.797053	103.3995	127.080028	116.741018	46.077224	100.879794	106.194807
RIL182_02186	fig|536231.75.peg.2304	fig|536231.75.peg.2304|RIL182_02186	Flagellar biosynthesis protein FlhB	45.616736	35.280247	39.799252	51.980276	43.194845	97.958751	39.083023	48.360808	38.184753	68.184708	78.357312	93.521353	69.682674	68.882497	72.841687	103.096187	85.500143	63.122741
RIL182_02187	fig|536231.75.peg.2305	fig|536231.75.peg.2305|RIL182_02187	Flagellar biosynthesis protein FliR	126.597128	92.06361	153.100952	167.009537	117.789292	295.577834	159.261803	190.004648	188.996539	97.617312	92.179186	101.584195	111.213182	118.262384	137.907424	158.271308	191.776297	73.152228
RIL182_02188	fig|536231.75.peg.2306	fig|536231.75.peg.2306|RIL182_02188	Flagellar biosynthesis protein FliQ	319.326058	218.672026	235.832069	532.253739	295.915239	675.153063	773.151528	808.80458	640.044714	534.4888	283.054727	461.771261	475.92355	592.107732	725.484817	411.371261	402.056466	347.339732
RIL182_02189	fig|536231.75.peg.2307	fig|536231.75.peg.2307|RIL182_02189	Flagellar biosynthesis protein FliP	117.711015	66.117979	86.234548	198.268437	113.256439	223.274008	458.756935	422.235277	401.9209	285.985941	232.796824	280.434892	369.778306	348.651489	363.190056	157.999546	329.303801	385.206036
RIL182_02190	fig|536231.75.peg.2308	fig|536231.75.peg.2308|RIL182_02190	Flagellar biosynthesis protein FliO	1102.776603	926.174473	642.04114	844.374926	812.270549	1112.514356	2989.356867	2101.593051	1696.274987	1861.034411	1862.007914	2489.706452	4334.479047	2372.639885	2600.574026	856.410933	2432.095941	2467.077821
RIL182_02191	fig|536231.75.peg.2309	fig|536231.75.peg.2309|RIL182_02191	Chemotaxis regulator - transmits chemoreceptor signals to flagellar motor components CheY	795.114368	739.659601	231.359668	360.049706	357.15657	655.789643	279.815377	345.944654	300.495778	260.110805	296.756981	315.698478	400.10646	273.518455	450.240674	332.999086	404.669069	256.102835
RIL182_02192	fig|536231.75.peg.2310	fig|536231.75.peg.2310|RIL182_02192	Flagellar motor switch protein FliN	181.060173	108.523392	130.736267	333.019706	203.653668	320.800492	274.581659	380.870278	377.755484	358.612245	312.253654	446.162618	207.554879	280.654778	250.231547	214.556356	212.373841	213.785059
RIL182_02193	fig|536231.75.peg.2311	fig|536231.75.peg.2311|RIL182_02193	Flagellar motor switch protein FliM	263.894144	212.796495	263.005769	329.104329	247.447907	616.492041	430.343417	369.395017	387.097001	480.971336	459.894976	601.859147	792.939892	551.097396	477.305078	910.421085	607.064218	915.134145
RIL182_02194	fig|536231.75.peg.2312	fig|536231.75.peg.2312|RIL182_02194	hypothetical protein	287.559345	186.124895	230.292948	471.317086	284.478244	695.408319	251.281669	354.684017	303.682999	295.602389	379.53591	398.782168	317.394239	418.987745	395.962755	525.073165	295.910072	354.441662
RIL182_02195	fig|536231.75.peg.2313	fig|536231.75.peg.2313|RIL182_02195	Flagellar motor rotation protein MotB	241.470661	162.946967	213.949706	263.876031	202.521314	480.945919	319.301136	341.78509	331.458628	321.285037	295.455236	393.345809	357.872695	322.806834	350.279476	626.306149	364.189553	459.825131
RIL182_02196	fig|536231.75.peg.2314	fig|536231.75.peg.2314|RIL182_02196	Flagellar motor rotation protein MotA	218.880401	147.17415	138.798431	337.932645	231.180343	475.256302	495.688142	488.898368	437.621642	456.35982	519.52057	521.16139	725.093705	647.618679	708.173724	391.094535	277.087552	515.244827
RIL182_02197	fig|536231.75.peg.2315	fig|536231.75.peg.2315|RIL182_02197	Flagellar protein FlbD	89.547106	67.430491	63.144326	156.304476	115.954776	160.399296	124.174008	138.892144	173.089154	161.463026	109.160432	138.120006	300.955007	163.338105	310.631886	324.330861	0	88.303408
RIL182_02198	fig|536231.75.peg.2316	fig|536231.75.peg.2316|RIL182_02198	Flagellar hook protein FlgE	505.534963	321.116536	568.696232	1084.281695	573.947826	1951.032427	1962.628757	2194.320733	2064.050398	1110.623481	1072.062065	1117.576244	1746.514359	2491.386204	2625.598328	2049.094987	3135.114181	2336.812295
RIL182_02199	fig|536231.75.peg.2317	fig|536231.75.peg.2317|RIL182_02199	Flagellar operon protein CA_C2155	322.237077	189.805726	243.85392	909.859759	451.669602	1327.348452	1796.161508	2544.471584	2324.69773	1259.101357	977.985436	1335.688628	1655.752314	2882.161249	3190.617291	871.907295	3394.397372	2257.444663
RIL182_02200	fig|536231.75.peg.2318	fig|536231.75.peg.2318|RIL182_02200	Flagellar basal-body rod modification protein FlgD	268.995956	172.90627	198.557477	858.690019	442.844568	949.183923	1130.083395	1802.170102	1754.91716	1209.571079	671.201875	1222.52456	967.025065	2622.74745	2023.075303	650.517852	1966.322278	1010.628719
